"Data Source","Indicadores del desarrollo mundial",

"Last Updated Date","2023-03-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Asia oriental y el Pacífico (excluido altos ingresos)","EAP","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1.77932607552532E-06","2.33696835967041E-05","0.000874949946340419","0.00364507811232744","0.0119200580362413","0.0338077118690688","0.094710332976236","0.324281152975068","0.85290564761046","1.89206827505398","2.77906316527428","4.40207398289962","5.75384687141817","6.87450148277054","8.31294615731524","10.1669418655612","14.3659625209233","19.2288455782332","23.7212486874798","28.9159054067187","32.3378010961006","35.6916864340249","38.257882381854","41.1713473674279","44.1188770145273","47.6525541033024","50.0552532006907","55.7320146058142","60.5497308151206","66.4158746172715","72.3953961642717",
"inicial del dividendo demográfico","EAR","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000260640455923781","0.00100268300993308","0.00242608508734499","0.00558955545686455","0.0116752613824915","0.0409270617574541","0.0807981320297936","0.163242999183605","0.34241108256208","0.61076342499688","1.22864084631417","1.68223517666145","2.82617827214833","3.40167245788165","4.21604395320019","4.88424732460871","5.76282042967904","7.32827572615161","8.49037598709249","9.67766243615875","12.7905077238797","15.3433641912323","17.0745849373151","18.962083176027","21.4347535381453","24.440150475125","27.1462055575582","30.4018383005217","33.1591374263682","39.1629691107855","48.0761148219069","",
"Asia oriental y el Pacífico","EAS","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00734823950366306","0.0151383659256689","0.0317650350172052","0.0630624390343124","0.109100272329644","0.195088682953454","0.471907394561889","1.09402129914577","1.90245757483111","3.44265071535308","5.63798367692007","7.31672738237629","9.06451819738841","10.6115698324313","12.6660213096383","14.7308561173454","16.6757061814561","20.8088442353852","25.2751196624669","29.5132515434884","34.2289324762407","37.3541291277533","40.4039241799915","43.2619699298617","46.0587041746942","48.8624168529049","52.2352593289579","54.3752169092727","59.3869176163843","63.9465317002964","69.0748188770452","73.1355895626711",
"Europa y Asia central (excluido altos ingresos)","ECA","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0.000278225611639976","0.00706564121554316","0.0327918657110009","0.0848575629955409","0.185724699922932","0.354782057494208","0.574485807653625","1.0064637582031","1.87179008075963","2.77987659018968","4.9289376510154","7.19901646841153","10.4491075259066","11.8939992952503","14.422095640026","19.893802753713","25.3509711277993","32.0535892384425","37.6240274424484","43.9415482599017","49.7631886640834","52.8780807132712","56.9436215156924","58.8212467976054","62.5126953591601","66.3139711013535","73.031972697112","77.026755154476","80.0630379066834","85.4311395130952",
"Europa y Asia central","ECS","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0480308340883355","0.101867513050175","0.180602240019337","0.279651313439346","0.524234488939336","0.989489638618395","1.8340968855601","3.34219650806855","5.41187556498978","9.20225391496979","13.1269849570893","16.3362483570308","22.9568093040894","28.2521619505244","32.2374688266742","35.0943891993223","37.9534456390782","43.5552221324845","48.1045726393721","52.678193291119","57.0121575556724","60.2131684407736","63.9070061071758","66.2677683139019","68.931767516003","69.9749041036482","72.359298921561","74.5064348537643","79.055719644171","81.3725807595586","83.8185166682133","86.5336269623246",
"Ecuador","ECU","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0.005118035","0.016400751","0.034833586","0.043833641","0.086161276","0.110217959","0.125272771","0.823371634","1.462188536","2.670443674","4.260796915","4.460228345","4.834442638","5.994255161","7.2","10.8","18.8","24.6","29.03","31.36680836","35.13514645","40.27912194","45.59039067","48.94043379","54.06292473","55.8","57.5","59.2","70.7","",
"Egipto, República Árabe de","EGY","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0.000975791","0.00638327","0.031319638","0.061466899","0.090480245","0.147987377","0.290445278","0.641265038","0.838945611","2.719999715","4.037885107","11.92","12.75","13.66","16.03","18.01","20","21.6","25.6","26.4","29.4","33.89460391","37.81938343","41.24806709","44.95020425","46.92433677","57.2828664","71.91420097","",
"Zona del Euro","EMU","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0726351179661415","0.160417203915975","0.311488527975332","0.459325344738023","0.829143023761186","1.66729909592862","2.87856699970476","5.09444021365788","7.99792240737067","15.1986295142739","22.4740885951831","27.3121305264591","35.1013016261097","42.0126090048341","47.3736061251911","51.1518825534568","54.8416233808392","61.2933671301128","64.7652750618427","67.0755917359501","70.9978093737337","71.9869726911287","74.0951705993693","75.8397673883295","77.0884578635575","77.4959155474625","77.9942346239735","79.6720363514538","83.0026189038934","83.4011398227369","85.313258311285","87.1751106641765",
"Eritrea","ERI","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0.009017718","0.008774236","0.025495028","0.136711941","0.157815289","0.227090138","","","","","0.41","0.47","0.54","0.61","0.7","0.8","0.9","0.99","1.083733116","1.17711872","1.30890698","","","","",
"España","ESP","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.012873564","0.025686194","0.076845453","0.127689668","0.280069738","0.380800728","1.331847404","2.803319625","4.361892394","7.085039678","13.62496081","18.14872269","20.39","39.93","44.01","47.88","50.37","55.11","59.6","62.4","65.8","67.08999939","69.80999994","71.635","76.19","78.68963187","80.56133294","84.6022457","86.10723553","90.71866533","93.20564892","93.89752157",
"Estonia","EST","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0.065484797","0.300711282","1.159750913","2.778968489","3.525111129","5.706276548","10.79603483","14.50089724","28.57695381","31.52748977","41.52","45.32","53.2","61.45","63.51","66.19","70.58","72.5","74.1","76.5","78.38992593","80.0043","84.24152803","88.4097035","87.24023275","88.10245687","89.35700777","90.2289282","89.05828666","91.03626943",
"Etiopía","ETH","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","1.75E-05","0.001703448","0.00496672","0.009663517","0.012541599","0.015263767","0.037162381","0.072402262","0.105811659","0.155334521","0.219659819","0.310592657","0.37","0.45","0.54","0.75","1.1","2.9","4.6","7.7","13.85517556","15.36692386","18.61805145","20","22","24","16.6981031",
"Unión Europea","EUU","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0668585536740946","0.145456992731138","0.272237810035721","0.415227505187147","0.785176807045666","1.51438516763724","2.62316872089431","4.79962944239201","7.68877294472352","13.633009541561","19.6563978609869","24.1363027449433","32.1346119415683","38.6023062919444","44.1830194770041","48.296636850964","52.5527155034139","58.2357565251181","62.2281273430898","64.9694111716314","68.6686214271688","69.6348211328312","71.8285879616531","73.5875965192457","75.1709468103437","75.6587201893086","76.9099741593507","78.7026900523248","81.7418205830803","82.7518160628508","84.7839134373744","86.7269197424394",
"Frágiles y situaciones de conflicto afectados","FCS","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0.000501625167374242","0.00179773151134446","0.00364232029724114","0.00975594700796676","0.0290520337146699","0.0625144927237421","0.141631957315084","0.24384641827493","0.375604984566804","0.446954215790821","0.702289696391148","1.07011561971677","1.45196424651681","2.32940521004834","3.19073904562327","4.35618356359567","5.24312003007731","6.7112500908147","8.3950762176876","9.7796699805879","11.7864133017904","13.6287714739953","15.8263008356209","18.4967130711308","21.3632845833755","24.407789007348","26.5865349324227","28.5226005903433","29.8177553184609","",
"Finlandia","FIN","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.40108767","1.397439332","1.88687977","2.568461349","4.915098554","13.90030389","16.78007526","19.4586828","25.45252493","32.29509229","37.24846174","43.10536335","62.43","69.22","72.39","74.48","79.66","80.78","83.67","82.49","86.89","88.70999491","89.87999797","91.5144","86.53039275","86.42213333","87.70364996","87.46892907","88.88996","89.60738511","92.17027106","92.80806082",
"Fiji","FJI","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0.006678447","0.007907399","0.009115343","0.064437142","0.223454842","0.633167865","0.942462063","1.496854734","1.857978594","6.1526497","6.725434738","7.412943485","8.453636634","9.6000384","10.89783105","13","17","20","28","33.74235675","35.2","37.4","42.5","49.42","65.78","68.9","","","",
"Francia","FRA","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.052777862","0.140113895","0.279049463","0.590619383","0.899867425","1.637947245","2.584033979","4.255003872","6.319778722","9.125317889","14.30792394","26.32590355","30.18","36.14","39.15","42.87","46.87","66.09","70.68","71.58","77.28","77.81999899","81.44","81.9198","83.75","78.00603771","79.26981132","80.50245972","82.04318678","83.33974409","84.8","86.09548575",
"Islas Feroe","FRO","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","2.318786811","4.601297566","11.33786848","22.29753835","32.91639236","43.24698352","53.29922183","58.91264097","66.53359947","67.90263174","69.35944512","75.98","75.57","75.18","75.2","80.7321728","85.33518924","90","93.3","94.2","95.10868167","97.58195894","","","","",
"Micronesia (Estados Federados de)","FSM","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0.278037795","0.570676845","1.858718785","2.797594069","3.734862137","4.660527199","5.570099705","9.2325021","11.01786731","11.8813691","12.75033925","13.62113273","14.49","15.35","20","22.8","25.974423","27.8","29.65","31.50108128","33.35216255","35.30405287","","","","",
"Gabón","GAB","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0.047999009","0.17012488","0.249009564","1.216140618","1.347620222","1.939530106","2.659586594","2.9790698","4.89326475","5.489200803","5.767004576","7.5","9.5","13","18","24","30.53803344","38.07120929","45.78453653","48.05227375","50.32012015","59.6","61","62","",
"Reino Unido","GBR","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.087355319","0.174230922","0.260615159","0.519762001","1.036609166","1.895168284","4.123650336","7.385398957","13.6699831","21.29363827","26.82175435","33.48109487","56.48","64.82","65.61","70","68.82","75.09","78.39","83.56","85","85.37999855","87.47999842","89.8441","91.61","92.00029987","94.77580063","90.42455049","90.69200899","92.51662855","94.81820132","",
"Georgia","GEO","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0.011836885","0.040065419","0.060930333","0.102830957","0.416343567","0.484746299","0.992344436","1.58787563","2.558816481","3.886221354","6.079457629","7.526876845","8.26","10.01","20.07","26.9","31.52","36.94","43.3","44","47.56975964","58.45928961","59.7055046","62.7179082","68.84670565","72.53158402","76.4427093",
"Ghana","GHA","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0.000347918","0.005648763","0.027537542","0.032240443","0.104895466","0.153615298","0.20000806","0.830284034","1.193057911","1.716797704","1.831197461","2.723175973","3.85","4.27","5.44","7.8","9","10.6","15","19","23","28","37.88415262","43","22.0732","58","68.6",
"Gibraltar","GIB","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","","2.662907268","4.183794329","5.936978297","19.13163812","21.17110944","23.67023975","28.32577979","32.88608261","39.07013088","45.29864751","51.61","58","65.07","65","65","65.017","","","","94.44447158","","","","","",
"Guinea","GIN","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0.000138318","0.000668589","0.001948942","0.003803109","0.006203369","0.060808919","0.095424924","0.175541868","0.402022749","0.450960371","0.508819332","0.542254181","0.637492123","0.780025279","0.92","0.94","1","2","3.1","4.5","6.4","9.2","13.1","18.7","21.83002304","23","26","",
"Gambia","GMB","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0.009217541","0.03550736","0.051311347","0.206094461","0.715827015","0.921794919","1.336791166","1.796779883","2.436781193","3.308003478","3.799001139","5.237691158","6.205037419","6.88","7.63","9.2","10.8703","12.44922872","14","15.56","18.2","21.4","25.1","32.6","34.5","36.5","",
"Guinea-Bissau","GNB","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","","0.016389063","0.024060421","0.117702448","0.230103171","0.299569145","1.022993234","1.354197478","1.808142203","1.901365316","2.057196705","2.206302237","2.354888711","2.303280592","2.45","2.672","2.893990621","3.1","3.32","6.1","13.8","14.8","15.7","19.4","22.9","",
"Guinea Ecuatorial","GNQ","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","","0.041462292","0.094423774","0.097415945","0.132354665","0.165260423","0.321197997","0.520524272","0.843930285","1.149789671","1.279193596","1.557123059","1.82","2.13","6","11.5","13.94318219","16.4","18.86","21.3199999","23.7799999","26.239999","","","","",
"Grecia","GRC","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0.048788803","0.048291602","0.191062242","0.378174312","0.749616477","1.395360779","1.849634688","3.221821786","6.877292144","9.138837308","10.93502581","14.67","17.8","21.42","24","32.25","35.88","38.2","42.4","44.4","51.64999517","55.06999344","59.8663","63.21","66.83495949","69.08791547","69.89297065","72.23837339","75.67120669","78.11584474","78.49426371",
"Granada","GRD","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.298032982","0.990883868","1.484854484","2.473166147","4.063907991","5.128103982","14.75884055","18.64518218","19.57062058","20.48780488","21.39599117","22.29","23.18","24.05","27","30","32","35","51.6","52.5","53.3","54.2","55.1","56","56.9","",
"Groenlandia","GRL","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0.064712121","0.053940342","1.796719191","7.954504682","14.65444717","21.60261331","31.74781123","35.46413689","44.15478903","54.53425983","56.09901476","57.7034045","59.36168727","61.07","62.82","62.83","63","64","64.8960101","65.8","66.7","67.60044348","68.50087368","69.48246178","","","","",
"Guatemala","GTM","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0.002998005","0.019534871","0.095476021","0.466590444","0.592652945","0.712332905","1.738201782","3.39174627","4.548854908","5.1","5.7","6.5","7.3","8.3","9.3","10.5","12.3","16","19.7","23.4","28.80594156","34.50932609","37.9","41.5","44.40104984","49.97","50.84164945",
"Guam","GUM","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0.34845391","0.659530909","1.356106888","2.344571647","4.50128419","8.497176323","16.11312704","25.38022753","31.19229426","33.71668179","36.16178784","38.55987756","43.851443","46.15047362","48.41870215","50.64202838","54.04","57.7","61.53415931","65.4","69.27","73.13999995","77.00999989","80.50546556","","","","",
"Guyana","GUY","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0.065854115","0.131828033","0.26408811","0.4","0.6","1","1.5","2.4","3.7","5.7","8.9","13.8","18.2","23.9","29.9","30","30.5","31","32","34","35.66","37.32583679","","","","",
"Ingreso alto","HIC","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.252426772807943","0.409708681720825","0.652760238632107","0.931623645517459","1.87985156445074","3.53379882176994","6.49787455188324","10.2587416145249","15.4454684995964","22.3034407061741","29.9173947534029","35.8847311138684","44.1838180593954","48.8651157937945","54.0776745762775","57.848215238626","60.5691342702117","65.9329617252788","68.0846558571468","69.3805161900813","71.5037356009419","72.0647876786243","74.8253365128307","76.2294092984109","77.9240383539479","79.397408181896","83.7596951371777","85.3465287360182","86.8756534373995","88.3213419947054","89.4307953233464","",
"Hong Kong, Región Administrativa Especial","HKG","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0.120955444","0.849527883","1.334568031","2.784198266","3.218635643","4.748838672","10.51875705","14.54597958","21.23068197","27.82776068","38.67140323","43.08238303","52.20004335","56.39988039","56.9","60.8","64.8","66.7","69.4","72","72.2","72.9","74.2","79.86627043","84.94835296","87.47941467","89.41594465","90.50739533","91.74340039","92.41313602","93.08715788",
"Honduras","HND","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0.036775252","0.043711246","0.170996468","0.301247214","0.573575476","1.203855999","1.415281931","2.597402597","4.8","5.6","6.5","7.8","9.4","9.6","9.8","11.09","15.9","18.12","17.8","23","27.1","29.5","31.7","36","39.38835219","42.05","",
"Países pobres muy endeudados (PPME)","HPC","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0.000296613657184205","0.00253041665133762","0.00895856113272171","0.0244815608325283","0.0447615667953897","0.10255838788538","0.166352362628798","0.241747305268075","0.397878366019733","0.610217895246537","0.900968414152609","1.17934642896491","1.50058628876907","2.25018331149781","2.21014079199186","2.71750272265","3.37818291622162","3.98218890162645","4.96572872503075","6.0194609894188","7.8852559383024","10.5563687959414","14.1091704960813","16.7349000479708","20.1896396531432","20.9964735211398","24.1173369090496","",
"Croacia","HRV","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0.097213389","0.268318997","0.51402859","0.858982368","1.729609312","3.273220279","4.405359119","6.644882544","11.55857318","17.76","22.75","30.91","33.14","37.98","41.44","44.24","50.58","56.55","57.78997899","61.93997315","66.7476","68.57","69.84503592","72.69726967","67.09619204","75.29462599","79.07978368","78.32093274","81.25399889",
"Haití","HTI","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0.007484253","","0.023999477","0.070658478","0.231270715","0.340832326","0.893432988","1.647358346","5.401261908","6.376201635","6.796000481","7.2","7.6","8.1","8.37","9","9.8","10.6","11.4","14.2","22.8","27.2","32.47362713","33.3","34.5","",
"Hungría","HUN","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0.00338263","0.048353421","0.193414395","0.483580975","0.677486054","0.969239536","1.942449872","3.894643278","5.857840749","6.999676351","14.5285543","16.67","21.63","27.74","38.97","47.06","53.3","61","62","65","68.01998789","70.57999815","72.6439","75.65319745","72.83473703","79.25941213","76.75054712","76.07436064","80.37169361","84.77115202","88.64083466",
"Sólo BIRF","IBD","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0.00049105834652384","0.00229533181758218","0.00670638048236839","0.0182004669636584","0.049998569260974","0.110945721050859","0.219496075864463","0.494747367857642","0.968305162297439","1.86574125363598","2.68143396937958","4.48283650672369","5.75814813968873","7.37542957653549","8.67395313163942","10.5092010396724","13.7071206041276","17.1219544429935","20.7145563913462","24.9933218198908","28.5820218603738","31.5794284981936","34.0240283115379","36.2761654020308","39.0845660333674","42.1187642658342","44.9571535463677","48.6207296057256","54.4686361024496","62.4073744408798","",
"BIRF y la AIF","IBT","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0.000394845663591017","0.00184162124427049","0.00536856798423887","0.0145616356405852","0.0399964191611886","0.0937697294946562","0.180399811756634","0.403058603404815","0.780804770596441","1.55928525664945","2.18536406076434","3.66326558927596","4.77435920039702","6.11630351434204","7.22575566905944","8.83114572499135","11.4011584705288","14.1492919453203","17.0528140655198","20.5800384296761","23.4537552496225","25.9619442035359","28.0849936076296","30.3743250801155","33.0227494212479","35.8701043583841","38.5475476053933","42.2768638627868","47.1477842920943","54.0458492614158","",
"total de la AIF","IDA","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","5.78694890939269E-06","0.000154489316863372","0.000873187538240338","0.00593224148897597","0.0183766212538932","0.0351954523582879","0.0738185171400411","0.155979127893332","0.385153127904667","0.731529430451149","1.31262162489505","1.7317945020849","2.22578728937187","2.9124693116957","3.66317842172923","4.10067895850976","4.82853223692192","5.90349062985561","6.76800587354559","7.90171143060177","9.33728967389771","11.8619509257951","14.2348428906706","17.2039884636155","19.6653860176004","22.6208224554795","24.4352757609845","27.9681342703118","",
"mezcla de la AIF","IDB","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","1.70914747735936E-05","7.93879129639754E-05","0.000805484258999381","0.00709212038600417","0.0254592146061934","0.0431499209115174","0.0753420955296496","","0.73926374644698","1.45667224165685","2.8012499545251","3.59492267336225","4.50970452353962","5.51705527552858","6.25819041579428","6.9732724422041","7.93000028481373","9.3239548038468","10.5320323708447","12.0663144588568","14.1351516907338","16.3846026462495","18.7707591461053","20.1659409244707","22.007631640488","25.2643768794272","27.9103266733848","32.8013632143061","",
"Indonesia","IDN","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0.001059744","0.026109477","0.056623989","0.194910264","0.255306646","0.444415936","0.925563864","2.018613859","2.134135733","2.38701978","2.600285876","3.602024763","4.764813134","5.786274729","7.917479385","6.92","10.92","12.28","14.52","14.94","17.14","22.0627426","25.4473537","32.33580625","39.90463864","47.69064898","53.72649449","62.10447802",
"Sólo AIF","IDX","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0.000192944239130433","0.00090790256934043","","0.0141970441600731","0.0306364263919095","0.0730110491155733","0.135062456083746","0.201357409053312","0.354368007376876","0.536924197205117","0.761082726879858","1.03135474987577","1.48194772607251","2.31662987999087","2.55075322689787","3.1516464592581","4.02523789159058","4.72829242129932","5.64583687809397","6.77054332618893","9.44519027835956","11.8163354542522","15.6895201609884","18.4744642114569","21.1832927680432","22.5031628915336","25.1613163621795","",
"Isla de Man","IMN","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0.000111308","0.000218176","0.001069562","0.026228879","0.046333977","0.070767849","0.139027329","0.273224277","0.52753245","0.660146377","1.537875582","1.686489971","1.976136492","2.388075","2.805499865","3.95","4.38","5.12","7.5","10.07","11.1","12.3","13.5","14.9","16.5","18.2","20.08130004","29.4","43","",
"No clasificado","INX","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Irlanda","IRL","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0.056796044","0.169686377","0.281141005","0.558377222","1.108386328","2.199301832","4.08825507","8.096010043","10.93380859","17.85046724","23.13881219","25.85","34.31","36.99","41.61","54.82","61.15832455","65.34","67.38","69.85","74.88997297","76.91999254","78.2477","83.49172234","83.49479167","83.5","84.11400706","87.00014011","87.00005524","91.99989097","",
"Irán, República Islámica del","IRN","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0.000408332","0.004179752","0.01582608","0.046756094","0.099815221","0.378569095","0.93419002","1.484221332","4.626175115","6.933721953","7.49","8.1","8.76","9.47","12.02","13.8","15.9","19","22.73","29.95","39.35","45.33497615","53.22677167","64.04397362","70.200565","72.45090477","75.56986637","78.59573507",
"Iraq","IRQ","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","","","","","","0.1","0.5","0.6","0.9","0.9","0.952344244","0.93","1","1.06","2.5","5","7.1","9.2","13.21","16.8","37.67","49.35999889","43.3","44.32634655","","",
"Islandia","ISL","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0.505129002","1.53916008","2.667825265","6.794811784","11.2158757","14.80647932","27.47886875","36.2642065","41.29456671","44.47053382","49.39299537","79.12","83.14","83.88","87","89.51","90.6","91","93","93.39","94.8196868","96.20979955","96.5468","98.16","98.2","98.2400163","98.25520119","99.01095399","99.50494117","99","99.68701957",
"Israel","ISR","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.110773866","0.2146241","0.310579197","0.398833333","0.57696646","0.93042297","2.1683676","4.399405482","10.30706995","13.43612191","20.87379","17.37862386","17.76459906","19.59339366","22.77048553","25.19404242","27.88107446","48.12806219","59.39","63.12","67.5","68.87387799","70.8","70.25031195","75.01775316","77.35208966","79.65312418","81.58118359","83.73315696","86.78787762","90.12734091","",
"Italia","ITA","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.017544562","0.035063256","0.070053433","0.122462053","0.192304619","0.524412787","1.023289903","2.276737834","4.558519565","14.37841019","23.11087424","27.22211698","28.04","29.04","33.24","35","37.99","40.79","44.53","48.83","53.68","54.3899983","55.82999799","58.4593","55.63846022","58.14173496","61.32425277","63.077347","74.38718292","67.85071029","70.48342785","74.8623274",
"Jamaica","JAM","Personas que usan Internet (% de la población)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0.036817104","0.109487986","0.591145842","0.797797441","1.978726318","2.355688556","3.115778027","3.863020387","6.1","7.8","10","12.8","16.4","21.1","23.6","24.3","27.67","37.43861341","33.79","37.1","40.4027351","42.22122119","44.36685637","55.07206705","68.21451709","","","",
